Datum,Energietraeger,Produktion_GWh
2017-01-30,Photovoltaik,0.9
2017-01-30,Speicherkraft,59.8
2017-01-30,Thermische,10.3
2017-01-30,Wind,0.3
2017-01-31,Flusskraft,22.2
2017-01-31,Kernkraft,41.7
2017-01-31,Photovoltaik,0.6
2017-01-31,Speicherkraft,94.5
2017-01-31,Thermische,10.3
2017-01-31,Wind,0.3
2017-02-01,Flusskraft,31.0
2017-02-01,Kernkraft,41.7
2017-02-01,Photovoltaik,1.8
2017-02-01,Speicherkraft,36.5
2017-02-01,Thermische,10.8
2017-02-01,Wind,0.1
2017-02-02,Flusskraft,26.0
2017-02-02,Kernkraft,41.7
2017-02-02,Photovoltaik,1.9
2017-02-02,Speicherkraft,40.0
2017-02-02,Thermische,10.8
2017-02-02,Wind,0.2
2017-02-03,Flusskraft,24.3
2017-02-03,Kernkraft,41.7
2017-02-03,Photovoltaik,1.9
2017-02-03,Speicherkraft,32.5
2017-02-03,Thermische,10.8
2017-02-03,Wind,0.3
2017-02-04,Flusskraft,22.3
2017-02-04,Kernkraft,41.8
2017-02-04,Photovoltaik,1.3
2017-02-04,Speicherkraft,26.9
2017-02-04,Thermische,10.8
2017-02-04,Wind,0.4
2017-02-05,Flusskraft,21.5
2017-02-05,Kernkraft,41.8
2017-02-05,Photovoltaik,0.8
2017-02-05,Speicherkraft,26.5
2017-02-05,Thermische,10.8
2017-02-05,Wind,0.2
2017-02-06,Flusskraft,22.6
2017-02-06,Kernkraft,41.8
2017-02-06,Photovoltaik,1.5
2017-02-06,Speicherkraft,39.6
2017-02-06,Thermische,10.8
2017-02-06,Wind,0.1
2017-02-07,Flusskraft,22.6
2017-02-07,Kernkraft,41.9
2017-02-07,Photovoltaik,1.5
2017-02-07,Speicherkraft,36.5
2017-02-07,Thermische,10.8
2017-02-07,Wind,0.1
2017-02-08,Flusskraft,25.3
2017-02-08,Kernkraft,41.8
2017-02-08,Photovoltaik,1.1
2017-02-08,Speicherkraft,53.0
2017-02-08,Thermische,10.8
2017-02-08,Wind,0.1
2017-02-09,Flusskraft,27.5
2017-02-09,Kernkraft,41.8
2017-02-09,Photovoltaik,1.9
2017-02-09,Speicherkraft,66.0
2017-02-09,Thermische,10.8
2017-02-09,Wind,0.2
2017-02-10,Flusskraft,27.9
2017-02-10,Kernkraft,41.8
2017-02-10,Photovoltaik,2.1
2017-02-10,Speicherkraft,65.6
2017-02-10,Thermische,10.8
2017-02-10,Wind,0.1
2017-02-11,Flusskraft,24.0
2017-02-11,Kernkraft,41.8
2017-02-11,Photovoltaik,2.6
2017-02-11,Speicherkraft,41.7
2017-02-11,Thermische,10.8
2017-02-11,Wind,0.2
2017-02-12,Flusskraft,20.4
2017-02-12,Kernkraft,41.8
2017-02-12,Photovoltaik,2.4
2017-02-12,Speicherkraft,26.0
2017-02-12,Thermische,10.8
2017-02-12,Wind,0.2
2017-02-13,Flusskraft,21.9
2017-02-13,Kernkraft,41.8
2017-02-13,Photovoltaik,3.2
2017-02-13,Speicherkraft,45.1
2017-02-13,Thermische,10.8
2017-02-13,Wind,0.2
2017-02-14,Flusskraft,23.5
2017-02-14,Kernkraft,41.9
2017-02-14,Photovoltaik,3.4
2017-02-14,Speicherkraft,47.0
2017-02-14,Thermische,10.8
2017-02-14,Wind,0.1
2017-02-15,Flusskraft,23.0
2017-02-15,Kernkraft,41.7
2017-02-15,Photovoltaik,3.8
2017-02-15,Speicherkraft,40.3
2017-02-15,Thermische,10.8
2017-02-15,Wind,0.1
2017-02-16,Flusskraft,23.1
2017-02-16,Kernkraft,41.6
2017-02-16,Photovoltaik,3.7
2017-02-16,Speicherkraft,44.5
2017-02-16,Thermische,10.8
2017-02-16,Wind,0.1
2017-02-17,Flusskraft,23.8
2017-02-17,Kernkraft,43.0
2017-02-17,Photovoltaik,1.5
2017-02-17,Speicherkraft,49.6
2017-02-17,Thermische,10.8
2017-02-17,Wind,0.2
2017-02-18,Flusskraft,22.9
2017-02-18,Kernkraft,41.8
2017-02-18,Photovoltaik,3.7
2017-02-18,Speicherkraft,30.8
2017-02-18,Thermische,10.8
2017-02-18,Wind,0.1
2017-02-19,Flusskraft,21.0
2017-02-19,Kernkraft,41.8
2017-02-19,Photovoltaik,3.8
2017-02-19,Speicherkraft,20.1
2017-02-19,Thermische,10.8
2017-02-19,Wind,0.1
2017-02-20,Flusskraft,21.4
2017-02-20,Kernkraft,44.0
2017-02-20,Photovoltaik,3.1
2017-02-20,Speicherkraft,46.2
2017-02-20,Thermische,10.8
2017-02-20,Wind,0.2
2017-02-21,Flusskraft,22.0
2017-02-21,Kernkraft,63.8
2017-02-21,Photovoltaik,1.0
2017-02-21,Speicherkraft,35.3
2017-02-21,Thermische,10.8
2017-02-21,Wind,0.3
2017-02-22,Flusskraft,23.3
2017-02-22,Kernkraft,66.8
2017-02-22,Photovoltaik,2.9
2017-02-22,Speicherkraft,41.7
2017-02-22,Thermische,10.8
2017-02-22,Wind,0.4
2017-02-23,Flusskraft,24.0
2017-02-23,Kernkraft,68.6
2017-02-23,Photovoltaik,3.4
2017-02-23,Speicherkraft,42.8
2017-02-23,Thermische,10.8
2017-02-23,Wind,0.5
2017-02-24,Flusskraft,26.2
2017-02-24,Kernkraft,68.7
2017-02-24,Photovoltaik,2.3
2017-02-24,Speicherkraft,47.4
2017-02-24,Thermische,10.8
2017-02-24,Wind,0.3
2017-02-25,Flusskraft,24.3
2017-02-25,Kernkraft,69.1
2017-02-25,Photovoltaik,4.2
2017-02-25,Speicherkraft,26.0
2017-02-25,Thermische,10.8
2017-02-25,Wind,0.1
2017-02-26,Flusskraft,22.2
2017-02-26,Kernkraft,69.2
2017-02-26,Photovoltaik,3.0
2017-02-26,Speicherkraft,22.0
2017-02-26,Thermische,10.8
2017-02-26,Wind,0.2
2017-02-27,Flusskraft,22.9
2017-02-27,Kernkraft,69.0
2017-02-27,Photovoltaik,4.4
2017-02-27,Speicherkraft,41.8
2017-02-27,Thermische,10.8
2017-02-27,Wind,0.4
2017-02-28,Flusskraft,27.0
2017-02-28,Kernkraft,68.9
2017-02-28,Photovoltaik,1.5
2017-02-28,Speicherkraft,50.3
2017-02-28,Thermische,10.8
2017-02-28,Wind,0.4
2017-03-01,Flusskraft,27.6
2017-03-01,Kernkraft,69.1
2017-03-01,Photovoltaik,2.3
2017-03-01,Speicherkraft,49.8
2017-03-01,Thermische,10.8
2017-03-01,Wind,0.5
2017-03-02,Flusskraft,31.4
2017-03-02,Kernkraft,68.9
2017-03-02,Photovoltaik,2.6
2017-03-02,Speicherkraft,38.6
2017-03-02,Thermische,10.8
2017-03-02,Wind,0.3
2017-03-03,Flusskraft,28.8
2017-03-03,Kernkraft,69.2
2017-03-03,Photovoltaik,3.3
2017-03-03,Speicherkraft,37.6
2017-03-03,Thermische,10.8
2017-03-03,Wind,0.2
2017-03-04,Flusskraft,28.0
2017-03-04,Kernkraft,69.1
2017-03-04,Photovoltaik,2.4
2017-03-04,Speicherkraft,24.7
2017-03-04,Thermische,10.8
2017-03-04,Wind,0.3
2017-03-05,Flusskraft,28.3
2017-03-05,Kernkraft,69.1
2017-03-05,Photovoltaik,3.6
2017-03-05,Speicherkraft,21.3
2017-03-05,Thermische,10.8
2017-03-05,Wind,0.4
2017-03-06,Flusskraft,29.1
2017-03-06,Kernkraft,69.0
2017-03-06,Photovoltaik,1.9
2017-03-06,Speicherkraft,49.8
2017-03-06,Thermische,10.8
2017-03-06,Wind,0.4
2017-03-07,Flusskraft,32.1
2017-03-07,Kernkraft,69.1
2017-03-07,Photovoltaik,3.2
2017-03-07,Speicherkraft,58.7
2017-03-07,Thermische,10.8
2017-03-07,Wind,0.3
2017-03-08,Flusskraft,30.2
2017-03-08,Kernkraft,69.1
2017-03-08,Photovoltaik,2.7
2017-03-08,Speicherkraft,49.8
2017-03-08,Thermische,10.8
2017-03-08,Wind,0.3
2017-03-09,Flusskraft,42.9
2017-03-09,Kernkraft,68.1
2017-03-09,Photovoltaik,1.5
2017-03-09,Speicherkraft,37.8
2017-03-09,Thermische,10.8
2017-03-09,Wind,0.4
2017-03-10,Flusskraft,49.0
2017-03-10,Kernkraft,68.8
2017-03-10,Photovoltaik,4.8
2017-03-10,Speicherkraft,26.7
2017-03-10,Thermische,10.8
2017-03-10,Wind,0.2
2017-03-11,Flusskraft,39.4
2017-03-11,Kernkraft,68.9
2017-03-11,Photovoltaik,4.9
2017-03-11,Speicherkraft,22.1
2017-03-11,Thermische,10.8
2017-03-11,Wind,0.1
2017-03-12,Flusskraft,35.4
2017-03-12,Kernkraft,68.9
2017-03-12,Photovoltaik,4.5
2017-03-12,Speicherkraft,19.3
2017-03-12,Thermische,10.8
2017-03-12,Wind,0.1
2017-03-13,Flusskraft,35.8
2017-03-13,Kernkraft,68.9
2017-03-13,Photovoltaik,5.4
2017-03-13,Speicherkraft,38.3
2017-03-13,Thermische,10.8
2017-03-13,Wind,0.1
2017-03-14,Flusskraft,37.9
2017-03-14,Kernkraft,68.9
2017-03-14,Photovoltaik,5.0
2017-03-14,Speicherkraft,65.6
2017-03-14,Thermische,10.8
2017-03-14,Wind,0.1
2018-04-30,Flusskraft,88.6
2018-04-30,Kernkraft,74.8
2018-04-30,Photovoltaik,7.6
2018-04-30,Speicherkraft,30.1
2018-04-30,Thermische,10.1
2018-04-30,Wind,0.5
2018-05-01,Flusskraft,64.8
2018-05-01,Kernkraft,73.2
2018-05-01,Photovoltaik,4.0
2018-05-01,Speicherkraft,39.8
2018-05-01,Thermische,9.7
2018-05-01,Wind,0.1
2018-05-02,Flusskraft,58.1
2018-05-02,Kernkraft,74.9
2018-05-02,Photovoltaik,3.7
2018-05-02,Speicherkraft,87.3
2018-05-02,Thermische,9.7
2018-05-02,Wind,0.1
2018-05-03,Flusskraft,60.6
2018-05-03,Kernkraft,74.9
2018-05-03,Photovoltaik,2.8
2018-05-03,Speicherkraft,91.6
2018-05-03,Thermische,9.7
2018-05-03,Wind,0.4
2018-05-04,Flusskraft,62.4
2018-05-04,Kernkraft,74.4
2018-05-04,Photovoltaik,4.8
2018-05-04,Speicherkraft,78.3
2018-05-04,Thermische,9.7
2018-05-04,Wind,0.5
2018-05-05,Flusskraft,65.0
2018-05-05,Kernkraft,73.6
2018-05-05,Photovoltaik,6.1
2018-05-05,Speicherkraft,50.2
2018-05-05,Thermische,9.7
2018-05-05,Wind,0.3
2018-05-06,Flusskraft,70.2
2018-05-06,Kernkraft,74.1
2018-05-06,Photovoltaik,8.0
2018-05-06,Speicherkraft,33.9
2018-05-06,Thermische,9.7
2018-05-06,Wind,0.2
2018-05-07,Flusskraft,77.8
2018-05-07,Kernkraft,74.2
2018-05-07,Photovoltaik,7.9
2018-05-07,Speicherkraft,66.8
2018-05-07,Thermische,9.7
2018-05-07,Wind,0.1
2018-05-08,Flusskraft,76.7
2018-05-08,Kernkraft,74.3
2018-05-08,Photovoltaik,7.9
2018-05-08,Speicherkraft,70.8
2018-05-08,Thermische,9.7
2018-05-08,Wind,0.1
2018-05-09,Flusskraft,77.0
2018-05-09,Kernkraft,74.3
2018-05-09,Photovoltaik,7.0
2018-05-09,Speicherkraft,84.7
2018-05-09,Thermische,9.7
2018-05-09,Wind,0.1
2018-05-10,Flusskraft,71.8
2018-05-10,Kernkraft,74.5
2018-05-10,Photovoltaik,3.7
2018-05-10,Speicherkraft,49.7
2018-05-10,Thermische,9.7
2018-05-10,Wind,0.2
2018-05-11,Flusskraft,67.1
2018-05-11,Kernkraft,74.4
2018-05-11,Photovoltaik,7.2
2018-05-11,Speicherkraft,94.5
2018-05-11,Thermische,9.7
2018-05-11,Wind,0.1
2018-05-12,Flusskraft,68.2
2018-05-12,Kernkraft,74.0
2018-05-12,Photovoltaik,7.0
2018-05-12,Speicherkraft,54.1
2018-05-12,Thermische,9.7
2018-05-12,Wind,0.1
2018-05-13,Flusskraft,71.6
2018-05-13,Kernkraft,74.7
2018-05-13,Photovoltaik,2.9
2018-05-13,Speicherkraft,34.7
2018-05-13,Thermische,9.7
2018-05-13,Wind,0.2
2018-05-14,Flusskraft,80.4
2018-05-14,Kernkraft,74.8
2018-05-14,Photovoltaik,3.4
2018-05-14,Speicherkraft,74.7
2018-05-14,Thermische,9.7
2018-05-14,Wind,0.1
2018-05-15,Flusskraft,78.1
2018-05-15,Kernkraft,74.7
2018-05-15,Photovoltaik,4.6
2018-05-15,Speicherkraft,90.8
2018-05-15,Thermische,9.7
2018-05-15,Wind,0.1
2018-05-16,Flusskraft,70.2
2018-05-16,Kernkraft,74.7
2018-05-16,Photovoltaik,4.9
2018-05-16,Speicherkraft,78.5
2018-05-16,Thermische,9.7
2018-05-16,Wind,0.1
2018-05-17,Flusskraft,63.0
2018-05-17,Kernkraft,73.8
2018-05-17,Photovoltaik,6.0
2018-05-17,Speicherkraft,59.0
2018-05-17,Thermische,9.7
2018-05-17,Wind,0.2
2018-05-18,Flusskraft,61.0
2018-05-18,Kernkraft,74.5
2018-05-18,Photovoltaik,8.7
2018-05-18,Speicherkraft,90.1
2018-05-18,Thermische,9.7
2018-05-18,Wind,0.2
2018-05-19,Flusskraft,60.7
2018-05-19,Kernkraft,74.5
2018-05-19,Photovoltaik,6.0
2018-05-19,Speicherkraft,60.9
2018-05-19,Thermische,9.7
2018-05-19,Wind,0.2
2018-05-20,Flusskraft,59.4
2018-05-20,Kernkraft,74.5
2018-05-20,Photovoltaik,6.3
2018-05-20,Speicherkraft,37.4
2018-05-20,Thermische,9.7
2018-05-20,Wind,0.1
2018-05-21,Flusskraft,57.0
2018-05-21,Kernkraft,74.3
2018-05-21,Photovoltaik,7.4
2018-05-21,Speicherkraft,48.7
2018-05-21,Thermische,9.7
2018-05-21,Wind,0.1
2018-05-22,Flusskraft,62.4
2018-05-22,Kernkraft,74.1
2018-05-22,Photovoltaik,5.9
2018-05-22,Speicherkraft,95.8
2018-05-22,Thermische,9.7
2018-05-22,Wind,0.1
2018-05-23,Flusskraft,63.0
2018-05-23,Kernkraft,74.3
2018-05-23,Photovoltaik,5.4
2018-05-23,Speicherkraft,77.0
2018-05-23,Thermische,9.7
2018-05-23,Wind,0.1
2018-05-24,Flusskraft,64.2
2018-05-24,Kernkraft,74.2
2018-05-24,Photovoltaik,8.2
2018-05-24,Speicherkraft,84.1
2018-05-24,Thermische,9.7
2018-05-24,Wind,0.1
2018-05-25,Flusskraft,66.5
2018-05-25,Kernkraft,73.8
2018-05-25,Photovoltaik,8.4
2018-05-25,Speicherkraft,89.0
2018-05-25,Thermische,9.7
2018-05-25,Wind,0.1
2018-05-26,Flusskraft,72.9
2018-05-26,Kernkraft,73.6
2018-05-26,Photovoltaik,6.9
2018-05-26,Speicherkraft,66.0
2018-05-26,Thermische,9.7
2018-05-26,Wind,0.1
2018-05-27,Flusskraft,81.7
2018-05-27,Kernkraft,73.4
2018-05-27,Photovoltaik,6.5
2018-05-27,Speicherkraft,40.7
2018-05-27,Thermische,9.7
2018-05-27,Wind,0.1
2018-05-28,Flusskraft,82.9
2018-05-28,Kernkraft,73.4
2018-05-28,Photovoltaik,6.9
2018-05-28,Speicherkraft,80.7
2018-05-28,Thermische,9.7
2018-05-28,Wind,0.1
2018-05-29,Flusskraft,90.7
2018-05-29,Kernkraft,73.5
2018-05-29,Photovoltaik,5.7
2018-05-29,Speicherkraft,70.2
2018-05-29,Thermische,9.7
2018-05-29,Wind,0.1
2018-05-30,Flusskraft,85.7
2018-05-30,Kernkraft,73.4
2018-05-30,Photovoltaik,7.5
2018-05-30,Speicherkraft,90.5
2018-05-30,Thermische,9.7
2018-05-30,Wind,0.1
2018-05-31,Flusskraft,86.0
2018-05-31,Kernkraft,73.4
2018-05-31,Photovoltaik,6.7
2018-05-31,Speicherkraft,63.6
2018-05-31,Thermische,9.7
2018-05-31,Wind,0.1
2018-06-01,Flusskraft,83.3
2018-06-01,Kernkraft,73.5
2018-06-01,Photovoltaik,7.5
2018-06-01,Speicherkraft,84.0
2018-06-01,Thermische,9.5
2018-06-01,Wind,0.1
2018-06-02,Flusskraft,79.5
2018-06-02,Kernkraft,53.1
2018-06-02,Photovoltaik,7.8
2018-06-02,Speicherkraft,60.6
2018-06-02,Thermische,9.5
2018-06-02,Wind,0.1
2018-06-03,Flusskraft,78.8
2018-06-03,Kernkraft,50.1
2018-06-03,Photovoltaik,6.4
2018-06-03,Speicherkraft,54.0
2018-06-03,Thermische,9.5
2018-06-03,Wind,0.1
2018-06-04,Flusskraft,79.8
2018-06-04,Kernkraft,50.0
2018-06-04,Photovoltaik,5.4
2018-06-04,Speicherkraft,100.2
2018-06-04,Thermische,9.5
2018-06-04,Wind,0.1
2018-06-05,Flusskraft,79.7
2018-06-05,Kernkraft,50.1
2018-06-05,Photovoltaik,6.5
2018-06-05,Speicherkraft,101.1
2018-06-05,Thermische,9.5
2018-06-05,Wind,0.1
2018-06-06,Flusskraft,80.8
2018-06-06,Kernkraft,50.1
2018-06-06,Photovoltaik,5.9
2018-06-06,Speicherkraft,88.3
2018-06-06,Thermische,9.5
2018-06-06,Wind,0.1
2018-06-07,Flusskraft,79.1
2018-06-07,Kernkraft,49.7
2018-06-07,Photovoltaik,5.9
2018-06-07,Speicherkraft,94.4
2018-06-07,Thermische,9.5
2018-06-07,Wind,0.1
2018-06-08,Flusskraft,81.9
2018-06-08,Kernkraft,50.1
2018-06-08,Photovoltaik,5.4
2018-06-08,Speicherkraft,77.9
2018-06-08,Thermische,9.5
2018-06-08,Wind,0.1
2018-06-09,Flusskraft,83.2
2018-06-09,Kernkraft,49.9
2018-06-09,Photovoltaik,7.2
2018-06-09,Speicherkraft,59.2
2018-06-09,Thermische,9.5
2018-06-09,Wind,0.1
2018-06-10,Flusskraft,82.8
2018-06-10,Kernkraft,49.8
2018-06-10,Photovoltaik,8.0
2018-06-10,Speicherkraft,57.3
2018-06-10,Thermische,9.5
2018-06-10,Wind,0.0
2018-06-11,Flusskraft,87.0
2018-06-11,Kernkraft,49.6
2018-06-11,Photovoltaik,4.9
2018-06-11,Speicherkraft,91.7
2018-06-11,Thermische,9.5
2018-06-11,Wind,0.1
2018-06-12,Flusskraft,94.0
2018-06-12,Kernkraft,50.0
2018-06-12,Photovoltaik,4.5
2018-06-12,Speicherkraft,72.8
2018-06-12,Thermische,9.5
2018-06-12,Wind,0.1
2018-06-13,Flusskraft,100.4
2018-06-13,Kernkraft,50.2
2018-06-13,Photovoltaik,2.0
2018-06-13,Speicherkraft,83.0
2018-06-13,Thermische,9.5
2018-06-13,Wind,0.3
2018-06-14,Flusskraft,91.7
2018-06-14,Kernkraft,50.4
2018-06-14,Photovoltaik,8.1
2018-06-14,Speicherkraft,62.2
2018-06-14,Thermische,9.5
2018-06-14,Wind,0.2
2018-06-15,Flusskraft,83.0
2018-06-15,Kernkraft,50.3
2018-06-15,Photovoltaik,7.8
2018-06-15,Speicherkraft,80.1
2018-06-15,Thermische,9.5
2018-06-15,Wind,0.2
2018-06-16,Flusskraft,78.1
2018-06-16,Kernkraft,49.9
2018-06-16,Photovoltaik,8.7
2018-06-16,Speicherkraft,63.3
2018-06-16,Thermische,9.5
2018-06-16,Wind,0.1
2018-06-17,Flusskraft,74.6
2018-06-17,Kernkraft,50.3
2018-06-17,Photovoltaik,6.0
2018-06-17,Speicherkraft,47.9
2018-06-17,Thermische,9.5
2018-06-17,Wind,0.1
2018-06-18,Flusskraft,77.2
2018-06-18,Kernkraft,50.2
2018-06-18,Photovoltaik,6.6
2018-06-18,Speicherkraft,68.5
2018-06-18,Thermische,9.5
2018-06-18,Wind,0.2
2018-06-19,Flusskraft,75.3
2018-06-19,Kernkraft,50.0
2018-06-19,Photovoltaik,9.2
2018-06-19,Speicherkraft,85.6
2018-06-19,Thermische,9.5
2018-06-19,Wind,0.2
2018-06-20,Flusskraft,74.8
2018-06-20,Kernkraft,49.6
2018-06-20,Photovoltaik,9.6
2018-06-20,Speicherkraft,90.6
2018-06-20,Thermische,9.5
2018-06-20,Wind,0.1
2018-06-21,Flusskraft,75.1
2018-06-21,Kernkraft,49.6
2018-06-21,Photovoltaik,7.8
2018-06-21,Speicherkraft,66.9
2018-06-21,Thermische,9.5
2018-06-21,Wind,0.2
2018-06-22,Flusskraft,74.5
2018-06-22,Kernkraft,50.2
2018-06-22,Photovoltaik,9.5
2018-06-22,Speicherkraft,56.6
2018-06-22,Thermische,9.5
2018-06-22,Wind,0.5
2018-06-23,Flusskraft,70.7
2018-06-23,Kernkraft,53.0
2018-06-23,Photovoltaik,10.6
2018-06-23,Speicherkraft,53.4
2018-06-23,Thermische,9.5
2018-06-23,Wind,0.4
2018-06-24,Flusskraft,65.4
2018-06-24,Kernkraft,67.0
2018-06-24,Photovoltaik,7.8
2018-06-24,Speicherkraft,51.5
2018-06-24,Thermische,9.5
2018-06-24,Wind,0.3
2018-06-25,Flusskraft,63.4
2018-06-25,Kernkraft,69.1
2018-06-25,Photovoltaik,7.8
2018-06-25,Speicherkraft,83.7
2018-06-25,Thermische,9.5
2018-06-25,Wind,0.4
2018-06-26,Flusskraft,63.2
2018-06-26,Kernkraft,64.9
2018-06-26,Photovoltaik,9.9
2018-06-26,Speicherkraft,88.4
2018-06-26,Thermische,9.5
2018-06-26,Wind,0.4
2018-06-27,Flusskraft,62.8
2018-06-27,Kernkraft,62.4
2018-06-27,Photovoltaik,10.1
2018-06-27,Speicherkraft,75.9
2018-06-27,Thermische,9.5
2018-06-27,Wind,0.5
2018-06-28,Flusskraft,64.6
2018-06-28,Kernkraft,63.5
2018-06-28,Photovoltaik,8.8
2018-06-28,Speicherkraft,81.9
2018-06-28,Thermische,9.5
2018-06-28,Wind,0.5
2018-06-29,Flusskraft,63.1
2018-06-29,Kernkraft,64.2
2018-06-29,Photovoltaik,7.1
2018-06-29,Speicherkraft,75.5
2018-06-29,Thermische,9.5
2018-06-29,Wind,0.2
2018-06-30,Flusskraft,63.2
2018-06-30,Kernkraft,64.7
2018-06-30,Photovoltaik,9.3
2018-06-30,Speicherkraft,42.8
2018-06-30,Thermische,9.5
2018-06-30,Wind,0.1
2018-07-01,Flusskraft,68.8
2018-07-01,Kernkraft,64.9
2018-07-01,Photovoltaik,9.4
2018-07-01,Speicherkraft,48.5
2018-07-01,Thermische,10.0
2018-07-01,Wind,0.2
2018-07-02,Flusskraft,73.0
2018-07-02,Kernkraft,64.8
2018-07-02,Photovoltaik,7.2
2018-07-02,Speicherkraft,74.1
2018-07-02,Thermische,10.0
2018-07-02,Wind,0.1
2018-07-03,Flusskraft,73.0
2018-07-03,Kernkraft,64.6
2018-07-03,Photovoltaik,6.0
2018-07-03,Speicherkraft,81.9
2018-07-03,Thermische,10.0
2018-07-03,Wind,0.1
2018-07-04,Flusskraft,72.3
2018-07-04,Kernkraft,64.6
2018-07-04,Photovoltaik,8.3
2018-07-04,Speicherkraft,98.7
2018-07-04,Thermische,10.0
2018-07-04,Wind,0.1
2018-07-05,Flusskraft,74.2
2018-07-05,Kernkraft,64.6
2018-07-05,Photovoltaik,4.5
2018-07-05,Speicherkraft,88.0
2018-07-05,Thermische,10.0
2018-07-05,Wind,0.1
2018-07-06,Flusskraft,76.1
2018-07-06,Kernkraft,64.7
2018-07-06,Photovoltaik,4.9
2018-07-06,Speicherkraft,66.3
2018-07-06,Thermische,10.0
2018-07-06,Wind,0.2
2018-07-07,Flusskraft,69.0
2018-07-07,Kernkraft,64.7
2018-07-07,Photovoltaik,8.7
2018-07-07,Speicherkraft,42.2
2018-07-07,Thermische,10.0
2018-07-07,Wind,0.2
2018-07-08,Flusskraft,65.0
2018-07-08,Kernkraft,64.6
2018-07-08,Photovoltaik,8.9
2018-07-08,Speicherkraft,44.4
2018-07-08,Thermische,10.0
2018-07-08,Wind,0.3
2018-07-09,Flusskraft,66.8
2018-07-09,Kernkraft,66.7
2018-07-09,Photovoltaik,9.5
2018-07-09,Speicherkraft,66.6
2018-07-09,Thermische,10.0
2018-07-09,Wind,0.3
2018-07-10,Flusskraft,65.2
2018-07-10,Kernkraft,72.5
2018-07-10,Photovoltaik,7.3
2018-07-10,Speicherkraft,64.0
2018-07-10,Thermische,10.0
2018-07-10,Wind,0.2
2018-07-11,Flusskraft,64.4
2018-07-11,Kernkraft,72.9
2018-07-11,Photovoltaik,6.7
2018-07-11,Speicherkraft,79.2
2018-07-11,Thermische,10.0
2018-07-11,Wind,0.2
2018-07-12,Flusskraft,59.4
2018-07-12,Kernkraft,73.7
2018-07-12,Photovoltaik,8.8
2018-07-12,Speicherkraft,65.2
2018-07-12,Thermische,10.0
2018-07-12,Wind,0.2
2018-07-13,Flusskraft,56.7
2018-07-13,Kernkraft,73.4
2018-07-13,Photovoltaik,9.0
2018-07-13,Speicherkraft,64.4
2018-07-13,Thermische,10.0
2018-07-13,Wind,0.1
2018-07-14,Flusskraft,57.1
2018-07-14,Kernkraft,73.1
2018-07-14,Photovoltaik,7.1
2018-07-14,Speicherkraft,41.3
2018-07-14,Thermische,10.0
2018-07-14,Wind,0.1
2018-07-15,Flusskraft,61.9
2018-07-15,Kernkraft,73.1
2018-07-15,Photovoltaik,7.1
2018-07-15,Speicherkraft,37.1
2018-07-15,Thermische,10.0
2018-07-15,Wind,0.1
2018-07-16,Flusskraft,65.7
2018-07-16,Kernkraft,72.9
2018-07-16,Photovoltaik,8.8
2018-07-16,Speicherkraft,69.4
2018-07-16,Thermische,10.0
2018-07-16,Wind,0.1
2018-07-17,Flusskraft,59.3
2018-07-17,Kernkraft,72.9
2018-07-17,Photovoltaik,8.3
2018-07-17,Speicherkraft,59.9
2018-07-17,Thermische,10.0
2018-07-17,Wind,0.1
2018-07-18,Flusskraft,57.7
2018-07-18,Kernkraft,72.7
2018-07-18,Photovoltaik,9.6
2018-07-18,Speicherkraft,56.0
2018-07-18,Thermische,10.0
2018-07-18,Wind,0.1
2018-07-19,Flusskraft,58.8
2018-07-19,Kernkraft,72.5
2018-07-19,Photovoltaik,8.6
2018-07-19,Speicherkraft,68.3
2018-07-19,Thermische,10.0
2018-07-19,Wind,0.1
2018-07-20,Flusskraft,64.8
2018-07-20,Kernkraft,72.5
2018-07-20,Photovoltaik,6.8
2018-07-20,Speicherkraft,71.9
2018-07-20,Thermische,10.0
2018-07-20,Wind,0.1
2018-07-21,Flusskraft,68.8
2018-07-21,Kernkraft,73.2
2018-07-21,Photovoltaik,3.4
2018-07-21,Speicherkraft,57.1
2018-07-21,Thermische,10.0
2018-07-21,Wind,0.1
2018-07-22,Flusskraft,56.4
2018-07-22,Kernkraft,73.4
2018-07-22,Photovoltaik,6.9
2018-07-22,Speicherkraft,35.5
2018-07-22,Thermische,10.0
2018-07-22,Wind,0.2
2018-07-23,Flusskraft,61.7
2018-07-23,Kernkraft,73.0
2018-07-23,Photovoltaik,7.5
2018-07-23,Speicherkraft,79.8
2018-07-23,Thermische,10.0
2018-07-23,Wind,0.2
2018-07-24,Flusskraft,65.3
2018-07-24,Kernkraft,72.5
2018-07-24,Photovoltaik,8.2
2018-07-24,Speicherkraft,84.5
2018-07-24,Thermische,10.0
2018-07-24,Wind,0.1
2018-07-25,Flusskraft,65.6
2018-07-25,Kernkraft,71.9
2018-07-25,Photovoltaik,8.1
2018-07-25,Speicherkraft,77.2
2018-07-25,Thermische,10.0
2018-07-25,Wind,0.1
2018-07-26,Flusskraft,63.0
2018-07-26,Kernkraft,71.6
2018-07-26,Photovoltaik,8.9
2018-07-26,Speicherkraft,65.8
2018-07-26,Thermische,10.0
2018-07-26,Wind,0.2
2018-07-27,Flusskraft,60.7
2018-07-27,Kernkraft,71.5
2018-07-27,Photovoltaik,9.0
2018-07-27,Speicherkraft,55.1
2018-07-27,Thermische,10.0
2018-07-27,Wind,0.1
2018-07-28,Flusskraft,56.9
2018-07-28,Kernkraft,71.3
